,url,domain,class
3543,bizcreditunion.org,bizcreditunion,legit
3544,aachristmas.com,aachristmas,legit
3545,xyulx.com,xyulx,legit
3546,winlaps.net,winlaps,legit
3547,betazoom.co.cc,betazoom,legit
3548,inzertign.com,inzertign,legit
3549,soundtrax.biz,soundtrax,legit
3550,www.bbc.com,bbc,legit
3551,parkingpage.namecheap.com,namecheap,legit
3552,brilijant.no-ip.org,no-ip,legit
3553,kaderbubioskal.com,kaderbubioskal,legit
3554,b.greenpipesky.com,greenpipesky,legit
3555,colexphoto20.ru,colexphoto20,legit
3556,brijindia.com,brijindia,legit
3557,gguflcdalsaa.net,gguflcdalsaa,dga
3558,mwbnu.su,mwbnu,legit
3559,dancewithmeseniorita.com,dancewithmeseniorita,legit
3560,veoxrtgpk.ru,veoxrtgpk,dga
3561,kuxqt.ru,kuxqt,legit
3562,4appierats.no-ip.info,no-ip,legit
3563,tedowuveqakej.com,tedowuveqakej,legit
3564,fowyqypacytucy.com,fowyqypacytucy,dga
3565,szostka.com,szostka,legit
3566,zukkoshop.su,zukkoshop,legit
3567,up.soft365.com,soft365,legit
3568,ts-crl.ws.symantec.com,symantec,legit
3569,wshhramk.com,wshhramk,legit
3570,krnstrgjndxniez.com,krnstrgjndxniez,dga
3571,zeljeznicka-tiskara.hr,zeljeznicka-tiskara,legit
3572,jpeobmbipilmwsc.com,jpeobmbipilmwsc,legit
3573,0kq.ru,0kq,legit
3574,o1-egv7wsz.suras-ip.com,suras-ip,legit
3575,findsyllable.org,findsyllable,legit
3576,rogers.com,rogers,legit
3577,trunghieu.com,trunghieu,legit
3578,www.qualitycocaine.com,qualitycocaine,legit
3579,kihrvzc.co.cc,kihrvzc,dga
3580,asci.it,asci,legit
3581,umansoundingg.net,umansoundingg,legit
3582,0027718119.d017efaf.01.49571B5EAA244EE1BE6E67645ACD62D5.n.empty.1124.empty.5_1._t_i.ffffffff.empty.159.rc2.a4h9uploading.com,a4h9uploading,legit
3583,zaxetidixahok.com,zaxetidixahok,legit
3584,www.frazens.com,frazens,legit
3585,mobydiick1.mo.ohost.de,ohost,legit
3586,midccam.ddns.net,ddns,legit
3587,offsparking34.com,offsparking34,legit
3588,bw8faunmq9.givishoolstome.com,givishoolstome,legit
3589,rontonde.no-ip.biz,no-ip,legit
3590,ddathletic.cu.cc,ddathletic,legit
3591,igcdn-photos-a-a.akamaihd.net,akamaihd,legit
3592,puzejeq.info,puzejeq,legit
3593,ashevillevacationrental.org,ashevillevacationrental,legit
3594,alegomich.in,alegomich,legit
3595,itskills.ca,itskills,legit
3596,hearehugk.kz,hearehugk,legit
3597,code.jivosite.com,jivosite,legit
3598,lruzewgkqgwqcibolyde.com,lruzewgkqgwqcibolyde,dga
3599,bktrc.net,bktrc,legit
3600,fridayaddon.info,fridayaddon,legit
3601,hkxghivblvgbw.com,hkxghivblvgbw,dga
3602,atserver5.info,atserver5,legit
3603,irc.zypur.com,zypur,legit
3604,dimowonido.com,dimowonido,legit
3605,otakumail.com,otakumail,legit
3606,ms.bdimg.com,bdimg,legit
3607,udcri.ru,udcri,legit
3608,bigmeech.no-ip.biz,no-ip,legit
3609,machlink.com,machlink,legit
3610,j.union.ijinshan.com,ijinshan,legit
3611,dnld.installcore.com,installcore,legit
3612,mzozldjgr.org,mzozldjgr,dga
3613,woodentodsmk.com,woodentodsmk,legit
3614,evokanale.de,evokanale,legit
3615,filesonic.com,filesonic,legit
3616,mm.moh200.linkpc.net,linkpc,legit
3617,zidacofodafur.com,zidacofodafur,legit
3618,cnrfoodsltd.com,cnrfoodsltd,legit
3619,amyyyawmowgdkmvwky.com,amyyyawmowgdkmvwky,dga
3620,sso-unidadfinanzas.com,sso-unidadfinanzas,legit
3621,1server.citadel-x.com,citadel-x,legit
3622,geifaxadw.kz,geifaxadw,legit
3623,srivztiulphfxd.com,srivztiulphfxd,dga
3624,iknowstudio.com,iknowstudio,legit
3625,static.fia-net.com,fia-net,legit
3626,iihihtgikmuxoahwp.com,iihihtgikmuxoahwp,dga
3627,stun.internetcalls.com,internetcalls,legit
3628,dispatcher.adxcore.com,adxcore,legit
3629,crackedhex.ru,crackedhex,legit
3630,ihackedyou.no-ip.biz,no-ip,legit
3631,acsmedioambiente.com,acsmedioambiente,legit
3632,www.chriswolf.be,chriswolf,legit
3633,sd-it-team.de,sd-it-team,legit
3634,uljenaplatnu.com,uljenaplatnu,legit
3635,xhnskagt.net,xhnskagt,legit
3636,mathewrat.no-ip.biz,no-ip,legit
3637,bigdayfund.cu.cc,bigdayfund,legit
3638,xyriwaryfuwy.com,xyriwaryfuwy,dga
3639,cymjplewtwpjkrddayw.com,cymjplewtwpjkrddayw,dga
3640,rtp.tools1000.com,tools1000,legit
3641,microsupserv2.ru,microsupserv2,legit
3642,rolex28.serverthuis.nl,serverthuis,legit
3643,cdjcf.com,cdjcf,legit
3644,blauinformatica.com,blauinformatica,legit
3645,pop9393.no-ip.org,no-ip,legit
3646,oppnetspeed.co.ua,oppnetspeed,legit
3647,csc3-2004-crl.verisign.com,verisign,legit
3648,dvsf73f6r5gh1hga6v1slnsxl.com,dvsf73f6r5gh1hga6v1slnsxl,dga
3649,errors.ourdatagenserv.com,ourdatagenserv,legit
3650,mexico.com,mexico,legit
3651,shvabra1.eu,shvabra1,legit
3652,enzoyrodrigo.com.br,enzoyrodrigo,legit
3653,volvetracks.no-ip.org,no-ip,legit
3654,theexiledtheory6.no-ip.info,no-ip,legit
3655,feafeogeama.kz,feafeogeama,legit
3656,dts.freeridegames.com,freeridegames,legit
3657,1461635381.net-testhdd.us,net-testhdd,legit
3658,flat-vegetables.xe.cx,flat-vegetables,legit
3659,dqhxtlvefqlqqliah.com,dqhxtlvefqlqqliah,dga
3660,nutqauytva100azxd.com,nutqauytva100azxd,dga
3661,metodserv450.us,metodserv450,legit
3662,owdfuicwmbhdnbriy.com,owdfuicwmbhdnbriy,dga
3663,vfcyyjwcdrjjunrrw.com,vfcyyjwcdrjjunrrw,dga
3664,ttrgkelyvpjq.net,ttrgkelyvpjq,dga
3665,clickfortlauderdale.org,clickfortlauderdale,legit
3666,requgurirju.com,requgurirju,legit
3667,xsso.api.exip.org,exip,legit
3668,hmllogidbpjzpdujzxuf.com,hmllogidbpjzpdujzxuf,dga
3669,udmyiswvd.com,udmyiswvd,dga
3670,gsadfgsd.nl.ai,gsadfgsd,legit
3671,lafilnaka.kz,lafilnaka,legit
3672,www.searchdrab.com,searchdrab,legit
3673,4shadow.no-ip.info,no-ip,legit
3674,colorado.edu,colorado,legit
3675,phk.serveblog.net,serveblog,legit
3676,hgf.nl.ai,hgf,legit
3677,mediom.com,mediom,legit
3678,baxivenom.com,baxivenom,legit
3679,uakron.edu,uakron,legit
3680,5pandaswag.zapto.org,zapto,legit
3681,dq.javagames7.com,javagames7,legit
3682,firecheerleaders.fr,firecheerleaders,legit
3683,11t07pt8dwpo91rk9fr8s2yu47.com,11t07pt8dwpo91rk9fr8s2yu47,dga
3684,ury3tihf6.fastdataupload.com,fastdataupload,legit
3685,funeisonawa.kz,funeisonawa,legit
3686,cantcatchme.no-ip.biz,no-ip,legit
3687,Magsi.no-ip.info,no-ip,legit
3688,1fvckthesyst3m.no-ip.org,no-ip,legit
3689,bilalhussain.com,bilalhussain,legit
3690,s23.postimg.org,postimg,legit
3691,galbbza.com,galbbza,legit
3692,Cheetoh.zapto.org,zapto,legit
3693,walmart.com,walmart,legit
3694,strhnkjvfskxlwinku.com,strhnkjvfskxlwinku,dga
3695,rolex6.stweb.nl,stweb,legit
3696,d3413053.u117.c14.ixinstant.com,ixinstant,legit
3697,audiodirekt.indipro.de,indipro,legit
3698,impactirc.ddns.net,ddns,legit
3699,armpekeoto.com,armpekeoto,legit
3700,searchbow.org,searchbow,legit
3701,roulich.com,roulich,legit
3702,mggfgw.net,mggfgw,legit
3703,xuxetux.info,xuxetux,dga
3704,hckoxwgfeqmveai.com,hckoxwgfeqmveai,dga
3705,searchunti.org,searchunti,legit
3706,www.creareinrete.eu,creareinrete,legit
3707,nachtegaal-arcen.nl,nachtegaal-arcen,legit
3708,el-padrino.com,el-padrino,legit
3709,ad1.adkyoto.com,adkyoto,legit
3710,lpszto.in,lpszto,legit
3711,worldorderlive.com,worldorderlive,legit
3712,tawunohitix.com,tawunohitix,dga
3713,rev7123socks.u2m.ru,u2m,legit
3714,1ghost182.no-ip.biz,no-ip,legit
3715,addagapublicschool.com,addagapublicschool,legit
3716,bekooz.zapto.org,zapto,legit
3717,statleader.co.cc,statleader,legit
3718,potexdvideo10.us,potexdvideo10,legit
3719,ggplhlwurkffvsfxxdh.com,ggplhlwurkffvsfxxdh,dga
3720,jdvtivimckmliwg.com,jdvtivimckmliwg,dga
3721,searchfrail.org,searchfrail,legit
3722,coketh.com,coketh,legit
3723,londonroofingroofers.co.uk,londonroofingroofers,legit
3724,xayilrhdv.biz,xayilrhdv,dga
3725,4sambuckers.no-ip.biz,no-ip,legit
3726,dwcarter35.ka.hn,dwcarter35,legit
3727,file-eye.com,file-eye,legit
3728,wireshark-download.sytes.net,sytes,legit
3729,2almostthere.no-ip.biz,no-ip,legit
3730,notnimdab.ddns.net,ddns,legit
3731,bearncroft.gv.vg,bearncroft,legit
3732,disenart.info,disenart,legit
3733,fyqrhyh.co.cc,fyqrhyh,dga
3734,zyzsqkhjkqhomcma.ru,zyzsqkhjkqhomcma,dga
3735,x.equaldnshost.com,equaldnshost,legit
3736,wildrosemarketing.com,wildrosemarketing,legit
3737,ufqsjrxwmpsdrocvj.com,ufqsjrxwmpsdrocvj,dga
3738,posubudiqof.com,posubudiqof,dga
3739,zina.freetcp.com,freetcp,legit
3740,estrimming.co.kr,estrimming,legit
3741,nzrriqkwtdvxxyl.biz,nzrriqkwtdvxxyl,dga
3742,abv.bg,abv,legit
3743,armaturan.ru,armaturan,legit
3744,findtube.org,findtube,legit
3745,love4you.xp3.biz,xp3,legit
3746,cybercartel.com.mx,cybercartel,legit
3747,fjaapqjsqreelq.com,fjaapqjsqreelq,dga
3748,goldcombining.biz,goldcombining,legit
3749,1463639514.incom-softpro.in,incom-softpro,legit
3750,4ever4you.de,4ever4you,legit
3751,030707e0051a.riffwire.net,riffwire,legit
3752,markether.no-ip.biz,no-ip,legit
3753,verify.smsstatus.com,smsstatus,legit
3754,police6.grithop.com,grithop,legit
3755,frontloadedmoneysink.org,frontloadedmoneysink,legit
3756,wbmjnpwztpb.com,wbmjnpwztpb,dga
3757,www.srv2trking.com,srv2trking,legit
3758,nlforestsafety.ca,nlforestsafety,legit
3759,radiosanssouci.com,radiosanssouci,legit
3760,searchwilling.org,searchwilling,legit
3761,susiguide.com,susiguide,legit
3762,19012015.stuff-4-sale.org,stuff-4-sale,legit
3763,sso.anbtr.com,anbtr,legit
3764,sheppps.no-ip.biz,no-ip,legit
3765,yahoo.com,yahoo,legit
3766,KMCGOPOBKBJPBLGEJAOKJECOMHEBNKGEPNCIFDBNKGDAMJFDNMFGOPGJOCHMPFI.PAJMCEMGIOFIPBJOCBNKGCAILCFLOKJODGNBHLADKDGFAOJHDGNFHOAGKODGNOG.GAOJIDBNIGAAIJNEHP.ns1.msffncsi.com,msffncsi,dga
3767,cn.bing.com,bing,legit
3768,eugrbfjvkzx.com,eugrbfjvkzx,dga
3769,gbvkplbbeaj.xyz,gbvkplbbeaj,dga
3770,rea-soft.ru,rea-soft,legit
3771,clickarrest.org,clickarrest,legit
3772,server-14.192-168-0-255.com,192-168-0-255,dga
3773,52xybbs.tk,52xybbs,dga
3774,4igotu.sytes.net,sytes,legit
3775,ktone.iuj78.com,iuj78,legit
3776,cigara.co.cc,cigara,legit
3777,premium.jurnalmanado.com,jurnalmanado,legit
3778,efae.su,efae,legit
3779,saqutuhopyqej.com,saqutuhopyqej,dga
3780,lmvgqcusbwcyji.ru,lmvgqcusbwcyji,dga
3781,2canadaip.no-ip.info,no-ip,legit
3782,fopuvuwupode.com,fopuvuwupode,dga
3783,hfrat.no-ip.org,no-ip,legit
3784,ourcommontruth.com,ourcommontruth,legit
3785,hitechcell.ca,hitechcell,legit
3786,inxsymblbqalsalowfq.com,inxsymblbqalsalowfq,dga
3787,jacksonsallamerican.com,jacksonsallamerican,legit
3788,teojicteovox.kz,teojicteovox,legit
3789,aforexvn.com,aforexvn,legit
3790,1.sweeedlings.co.cc,1.sweeedlings,legit
3791,logs.newinputinfoservice.com,newinputinfoservice,legit
3792,portalgain.co.cc,portalgain,legit
3793,0004927373.d017efaf.01.2C0A1643DA9040ADB2BA8AC7D3A1AF76.n.empty.887.empty.5_1._t_i.ffffffff.temp_file_name_exe.156.rc2.a4h9uploading.com,a4h9uploading,legit
3794,osavoskalibom.com,osavoskalibom,legit
3795,gysqreclw.com,gysqreclw,dga
3796,xxsasweswedws.su,xxsasweswedws,legit
3797,pisowyxuwisin.com,pisowyxuwisin,legit
3798,jeangatz.com,jeangatz,legit
3799,masterhope.no-ip.info,no-ip,legit
3800,clickbroken.org,clickbroken,legit
3801,garantnn2010.ru,garantnn2010,legit
3802,stats.syncstatsdata.com,syncstatsdata,legit
3803,gmssfugko.com,gmssfugko,dga
3804,spoilsdecelerators.biz,spoilsdecelerators,legit
3805,frunyozlytpzso.com,frunyozlytpzso,dga
3806,gxvu0d.batarryreanimayion.com,batarryreanimayion,legit
3807,bearbier1222.ru,bearbier1222,legit
3808,032707e00434.weirden.com,weirden,legit
3809,websearch.ask.com,ask,legit
3810,sandcraft.no-ip.biz,no-ip,legit
3811,haipama.asuscomm.com,asuscomm,legit
3812,bsx1.no-ip.biz,no-ip,legit
3813,zj.x5mx.com,x5mx,legit
3814,mastersexmachine.duckdns.org,duckdns,legit
3815,findville.xyz,findville,legit
3816,peperoni.duckdns.org,duckdns,legit
3817,calcium0011.byethost33.com,byethost33,legit
3818,6almostthere.no-ip.biz,no-ip,legit
3819,vivadns.co.cc,vivadns,legit
3820,blenderartists.org,blenderartists,legit
3821,bjmwcmpyrghf.com,bjmwcmpyrghf,dga
3822,fevsvfqjneg.com,fevsvfqjneg,dga
3823,slayerrr.no-ip.org,no-ip,legit
3824,qldukljtcyvnciugo.com,qldukljtcyvnciugo,dga
3825,morebeep.co.cc,morebeep,legit
3826,potamkinmitsubishi.com,potamkinmitsubishi,legit
3827,okenhqzgxngnkbwouvfm.com,okenhqzgxngnkbwouvfm,dga
3828,romaust.ro,romaust,legit
3829,uorevmuqhrfq.ru,uorevmuqhrfq,dga
3830,4siegewow.no-ip.info,no-ip,legit
3831,lgexottqjbd.com,lgexottqjbd,dga
3832,chevropecas.com.br,chevropecas,legit
3833,flightss.d-webs.com,d-webs,legit
3834,oveboxyca.pl,oveboxyca,legit
3835,jaguaro.4dq.com,4dq,legit
3836,lossingthight.net,lossingthight,legit
3837,thewalkcentre.org,thewalkcentre,legit
3838,picturekeyboard.org.uk,picturekeyboard,legit
3839,NGAAEJOBGNHOAAOJJAOKJECOMHEBNKGEPNCIFDBNKGDAMJFDNMFGOPGJOCHMPFI.PAJMCEMGIOFIPBJOCBNKGCAILCFLOKJODGNBHLADKDGFAOJHDGNFHOAGKODGNOG.GAOJIDBNIGAAIJNEHP.ns1.msffncsi.com,msffncsi,dga
3840,jpryjfvwlf.com,jpryjfvwlf,dga
3841,pandatest.zapto.org,zapto,legit
3842,453.ezdrop.co.cc,453.ezdrop,dga
3843,tr.ro0t.tk,ro0t,legit
3844,suscom.net,suscom,legit
3845,app.softwarerefresher.com,softwarerefresher,legit
3846,twinkcam.net,twinkcam,legit
3847,tyjudizoni.com,tyjudizoni,legit
3848,dulyfarebacuf.com,dulyfarebacuf,legit
3849,automation.whatismyip.com,whatismyip,legit
3850,ceretort.com,ceretort,legit
3851,okhypwtjk.cu.cc,okhypwtjk,dga
3852,www.joshuagsilverman.com,joshuagsilverman,legit
3853,aogopen141ba7seandlive.info,aogopen141ba7seandlive,legit
3854,lynefov.co.cc,lynefov,legit
3855,kr.freel2j.wo.tc,kr.freel2j,legit
3856,eblgaosyeszzjkbhhdyh.com,eblgaosyeszzjkbhhdyh,dga
3857,qitb.1dumb.com,1dumb,legit
3858,ubkfgwqslhqyy.com,ubkfgwqslhqyy,dga
3859,grzinstallerbeacon.s3.amazonaws.com,amazonaws,legit
3860,weshift.net,weshift,legit
3861,valvis.gr,valvis,legit
3862,steelpennygames.com,steelpennygames,legit
3863,fepoxphoto20.ru,fepoxphoto20,legit
3864,track.dragonparking.com,dragonparking,legit
3865,api.magno2soft.com,magno2soft,legit
3866,1ha4x0r.no-ip.org,no-ip,legit
3867,dnfflx.net,dnfflx,legit
3868,cogimbee.in,cogimbee,legit
3869,viduousseyamak.com,viduousseyamak,legit
3870,bucoqypynynej.com,bucoqypynynej,dga
3871,mem.gfx.ms,gfx,legit
3872,hnvy.ru,hnvy,legit
3873,gfpshoppingcarts.com,gfpshoppingcarts,legit
3874,cafmlrotpxh.com,cafmlrotpxh,dga
3875,distsworks.cu.cc,distsworks,legit
3876,sniperhitman.no-ip.biz,no-ip,legit
3877,www.kkostore.fr,kkostore,legit
3878,wiqesidavevod.com,wiqesidavevod,legit
3879,enviousegend.no-ip.biz,no-ip,legit
3880,more-more.in,more-more,legit
3881,clickwrote.org,clickwrote,legit
3882,westwaytbal.com,westwaytbal,legit
3883,ww29.bhzcfg.coom.in,coom,legit
3884,cookielover.net,cookielover,legit
3885,secure.pn-installer9.com,pn-installer9,legit
3886,rapidmixim2010.no-ip.biz,no-ip,legit
3887,kkorea.accountingrecovery.net,accountingrecovery,legit
3888,perfecttranslations.co.uk,perfecttranslations,legit
3889,boxiganuw.com,boxiganuw,legit
3890,tufmev.net,tufmev,legit
3891,render4d.cu.cc,render4d,legit
3892,uplink.net,uplink,legit
3893,b6oto467475h4bim.info,b6oto467475h4bim,dga
3894,centinix.in,centinix,legit
3895,pyjtyvuk.net,pyjtyvuk,dga
3896,xosadkeyje.ru,xosadkeyje,dga
3897,proracingoil.com,proracingoil,legit
3898,www.winrar.com.cn,winrar,legit
3899,salvotore.org,salvotore,legit
3900,ikulepafo.de,ikulepafo,legit
3901,effectiveanalytics.co.cc,effectiveanalytics,legit
3902,cachedulla.com,cachedulla,legit
3903,pixovuonline.in,pixovuonline,legit
3904,otemikiry.pl,otemikiry,legit
3905,mail.com,mail,legit
3906,iupjbrofhakr.com,iupjbrofhakr,dga
3907,d.thewebguard.com,thewebguard,legit
3908,planet.nl,planet,legit
3909,bapylunyn.com,bapylunyn,legit
3910,meubles-jacquelin.com,meubles-jacquelin,legit
3911,apio.ro,apio,legit
3912,clickcorpuschristi.org,clickcorpuschristi,legit
3913,fuqervomgyjlkls.com,fuqervomgyjlkls,dga
3914,uxmjpevvmjj.net,uxmjpevvmjj,dga
3915,dpsiccdka.org,dpsiccdka,legit
3916,igotbots.zapto.org,zapto,legit
3917,www.hackforums.net,hackforums,legit
3918,e-agent.co.nz,e-agent,legit
3919,tytswxyccnkjufwagt.ru,tytswxyccnkjufwagt,dga
3920,ip.casalemedia.com,casalemedia,legit
3921,pozemoxehyt.com,pozemoxehyt,dga
3922,udomozije.pl,udomozije,legit
3923,culuguwydiwy.com,culuguwydiwy,dga
3924,deepmuffins.dynamicdns.co.uk,dynamicdns,legit
3925,u.a7418aa68dbc7016.com,a7418aa68dbc7016,dga
3926,faoudna.no-ip.biz,no-ip,legit
3927,duvallet.eu,duvallet,legit
3928,izlquh.in,izlquh,legit
3929,ok3.caonmb.com,caonmb,legit
3930,mshvgpvvs.com,mshvgpvvs,dga
3931,blahhhhh.servebeer.com,servebeer,legit
3932,ecocatindia.com,ecocatindia,legit
3933,1e86gk44k1g5o1c7kj7q1kp0xr8.org,1e86gk44k1g5o1c7kj7q1kp0xr8,dga
3934,mohijyxazyby.com,mohijyxazyby,dga
3935,lsrfocused.kma99.com,kma99,legit
3936,s1freehdsportzappcom.maynemyltf.netdna-cdn.com,netdna-cdn,legit
3937,pomexyposenebi.com,pomexyposenebi,legit
3938,fwdxfjwyyrsq.com,fwdxfjwyyrsq,dga
3939,zqvesnuvsr.at,zqvesnuvsr,dga
3940,highbeat.co.cc,highbeat,legit
3941,baidu.com,baidu,legit
3942,zyzupalotem.com,zyzupalotem,legit
3943,ghxctletck.com,ghxctletck,dga
3944,iwexgsismxsdvyfu.ru,iwexgsismxsdvyfu,dga
3945,cjjiang1.jy298.com,jy298,legit
3946,degreat248.no-ip.org,no-ip,legit
3947,listsuccess.co.cc,listsuccess,legit
3948,himgojolok.kz,himgojolok,legit
3949,download.genieo.com,genieo,legit
3950,yesim.hoodrich.ru,hoodrich,legit
3951,adserver7.fileave.com,fileave,legit
3952,prof.tutoenligne.info,tutoenligne,legit
3953,aogopen141basea4ndlive.info,aogopen141basea4ndlive,legit
3954,formops.co.cc,formops,legit
3955,sms-gmbh.biz,sms-gmbh,legit
3956,www.bharattruck.com,bharattruck,legit
3957,s1.symcb.com,symcb,legit
3958,mimopywyn.com,mimopywyn,legit
3959,coinurl.com,coinurl,legit
3960,xmvqpdyv.com,xmvqpdyv,dga
3961,eyorinrbjfxuy.com,eyorinrbjfxuy,dga
3962,bestmoviedata.in,bestmoviedata,legit
3963,vsynhfxghhmpcc.com,vsynhfxghhmpcc,dga
3964,6fvckthesyst3m.no-ip.org,no-ip,legit
3965,mlmshepherd.cu.cc,mlmshepherd,legit
3966,23.garryowen.biz,garryowen,legit
3967,1462836231.net-testhdd.us,net-testhdd,legit
3968,9vad4r95bfux.sy,9vad4r95bfux,dga
3969,ringmynorth.biz,ringmynorth,legit
3970,dokejecufinulo.com,dokejecufinulo,legit
3971,overtonsheepfair.co.uk,overtonsheepfair,legit
3972,bbtflrghufwutxujka.com,bbtflrghufwutxujka,dga
3973,www.kworldgroup.com,kworldgroup,legit
3974,butiljona.com,butiljona,legit
3975,easygen.com,easygen,legit
3976,ilovecats109.no-ip.org,no-ip,legit
3977,img6.spartoo.com,spartoo,legit
3978,4black7.no-ip.info,no-ip,legit
3979,ojglbpuhj.com,ojglbpuhj,dga
3980,nkootxbt.com,nkootxbt,legit
3981,police13.true-about-abs.com,true-about-abs,legit
3982,uzsmq.w4yserver.at,w4yserver,legit
3983,welaxserv12.in,welaxserv12,legit
3984,resupdateme.com,resupdateme,legit
3985,techwin.com.pk,techwin,legit
3986,hvvmngigah.com,hvvmngigah,legit
3987,xxdp.myjino.ru,myjino,legit
3988,befukerycoxeqo.com,befukerycoxeqo,legit
3989,cch.sytes.net,sytes,legit
3990,1399925223.cu.cc,1399925223,legit
3991,airygaming.no-ip.info,no-ip,legit
3992,piece-of-cake.fr,piece-of-cake,legit
3993,uw.com,uw,legit
3994,geamschmbrekclk.com,geamschmbrekclk,legit
3995,zbzxolintzi.com,zbzxolintzi,legit
3996,an33333333333w.com,an33333333333w,dga
3997,setandforgetwebsites.net,setandforgetwebsites,legit
3998,ieixijqrxavxwtfl.com,ieixijqrxavxwtfl,dga
3999,nutqauytva10azxd.com,nutqauytva10azxd,dga
4000,dasani.no-ip.biz,no-ip,legit
4001,cake6.no-ip.org,no-ip,legit
4002,www.dollyfashions.com,dollyfashions,legit
4003,jumanjitime342.no-ip.org,no-ip,legit
4004,trendmebel.mn,trendmebel,legit
4005,deepcore.no-ip.biz,no-ip,legit
4006,ejfcl.ru,ejfcl,legit
4007,fbchh.org,fbchh,legit
4008,snarpie.ddns.net,ddns,legit
4009,tessera.co.jp,tessera,legit
4010,getsecuritydirect.com,getsecuritydirect,legit
4011,www.momonophoto.com,momonophoto,legit
4012,comoestas.in,comoestas,legit
4013,csdi-dlstatic.tennoio.com,tennoio,legit
4014,dansevar.com,dansevar,legit
4015,casagrande.com,casagrande,legit
4016,connect76.zapto.org,zapto,legit
4017,iltcxhux.yt,iltcxhux,dga
4018,ylqwpovuhiws.com,ylqwpovuhiws,dga
4019,webelieve.nl.ai,webelieve,legit
4020,1461888705.httpgo.net,httpgo,legit
4021,tcenj.ru,tcenj,legit
4022,maranzel.organiquebeauty.com,organiquebeauty,legit
4023,biunitemontreal.org,biunitemontreal,legit
4024,stun.voxgratia.org,voxgratia,legit
4025,findhearing.org,findhearing,legit
4026,salamalaikum.zapto.org,zapto,legit
4027,auqlnqconwvj.com,auqlnqconwvj,dga
4028,toads.noads.biz,noads,legit
4029,150d064880.com,150d064880,dga
4030,sylisapubyk.com,sylisapubyk,legit
4031,cpstlpvr.su,cpstlpvr,dga
4032,ww29.jdgjdg.coom.in,coom,legit
4033,ctrtnzx.co.cc,ctrtnzx,legit
4034,5almostthere.no-ip.biz,no-ip,legit
4035,winytrw.co.cc,winytrw,legit
4036,140607e00503.weirden.com,weirden,legit
4037,mondogiochi.site40.net,site40,legit
4038,missisipitour.com,missisipitour,legit
4039,geopryce.ru,geopryce,legit
4040,dzvztgrsi.unti.in,unti,legit
4041,www.monlock.com,monlock,legit
4042,bsochf.no-ip.biz,no-ip,legit
4043,lawklepwvnoo.com,lawklepwvnoo,dga
4044,optimizepro.info,optimizepro,legit
4045,searchbat.org,searchbat,legit
4046,xsmhhtctdkvikelygk.com,xsmhhtctdkvikelygk,dga
4047,merck.com,merck,legit
4048,yahoo.dk,yahoo,legit
4049,luxsnxlqhebftttflob.com,luxsnxlqhebftttflob,dga
4050,genrtyst.ru,genrtyst,legit
4051,braxidy.no-ip.org,no-ip,legit
4052,sufiwtf.co.cc,sufiwtf,dga
4053,st.p.360.cn,360,legit
4054,noseqwa.no-ip.info,no-ip,legit
4055,searchbelief.org,searchbelief,legit
4056,dowparat1.mooo.com,mooo,legit
4057,ww1.top-2011.com,top-2011,legit
4058,hustwts.co.cc,hustwts,legit
4059,platform.linkedin.com,linkedin,legit
4060,xnqedqvrvwgq.com,xnqedqvrvwgq,dga
4061,www.download.windowsupdate.com,windowsupdate,legit
4062,multiput.com,multiput,legit
4063,kkosokoko.ru,kkosokoko,legit
4064,ziggybs.no-ip.org,no-ip,legit
